,Muestra,DOMINIO,categoria,proporcion,cv,sd,ic_inf,ic_sup,deff,n,tm
3610,90,GDL,NSE_2,0.18536946491090914,0.09055359301538088,0.016785871083021393,0.15246915758818722,0.21826977223363106,1.0151609253757807,567,783
3611,90,GDL,NSE_3,0.35798628826665246,0.06572501413596991,0.023528653856809134,0.31187012670730657,0.40410244982599836,1.3181263424566412,567,783
3612,90,GDL,NSE_4,0.14356406126477841,0.09965579647048813,0.014306990869879445,0.11552235915981471,0.17160576336974212,0.9110990288524664,567,783
3613,90,GDL,sky,0.05637564235563963,0.18329505266831783,0.010333376334787215,0.03612222473945669,0.07662905997182257,1.171906483389449,567,783
3614,90,GDL,dish,0.056981759624542244,0.21726412391712324,0.012380092084082276,0.032716779139740984,0.0812467401093435,1.6821170550159577,567,783
3615,90,GDL,cable,0.31411698680573796,0.0843124008918717,0.026483957318512153,0.26220843046145415,0.3660255431500218,1.847273085326475,567,783
3616,90,MTY,tv_rest,0.5096236664430533,0.040046274039815075,0.020408529003553826,0.46962294959608786,0.5496243832900188,0.9684079782666959,581,783
3617,90,MTY,NSE_1,0.34494261454616865,0.06497747627367753,0.022413500552453967,0.30101215346335886,0.38887307562897844,1.3533532126613923,581,783
3618,90,MTY,NSE_2,0.19593024995061714,0.10024447417221877,0.019640924880731006,0.15743403718438437,0.23442646271684991,1.3516905972612554,581,783
3619,90,MTY,NSE_3,0.3698727179475786,0.0629601234560177,0.023287231984992364,0.32422974325699355,0.4155156926381636,1.3471022495659541,581,783
3620,90,MTY,NSE_4,0.08925441755563547,0.156526416265239,0.013970674115824852,0.06187189628861876,0.11663693882265218,1.2434781248660176,581,783
3621,90,MTY,sky,0.11706390568126658,0.14208490056776613,0.016633013398797115,0.08446319941962424,0.14966461194290892,1.5561144537034428,581,783
3622,90,MTY,dish,0.07851882096836597,0.17013190920757787,0.013358556920076101,0.05233604940501682,0.10470159253171513,1.5467031667203073,581,783
3623,90,MTY,cable,0.32386199536342664,0.07251193630331414,0.02348386037885701,0.2778336290208669,0.3698903617059864,1.4770595490793932,581,783
3624,90,PROV,tv_rest,0.5193536874502407,0.023335427917428618,0.012119340537145843,0.4955997799974348,0.5431075949030465,1.9189998588586188,3265,783
3625,90,PROV,NSE_1,0.2705411587791719,0.040605976304737675,0.010985587882843328,0.24900940652879897,0.2920729110295448,2.018191357167329,3265,783
3626,90,PROV,NSE_2,0.16593459472546493,0.045889677349716204,0.007614685013107506,0.1510098120997742,0.18085937735115565,1.325325410643669,3265,783
3627,90,PROV,NSE_3,0.37863689742671475,0.029108117206098433,0.011021407188850283,0.3570349393365682,0.4002388555168613,1.7172398280643772,3265,783
3628,90,PROV,NSE_4,0.18488734906864837,0.04972241460071856,0.00919304542481911,0.16686898003600292,0.20290571810129382,1.733239996813796,3265,783
3629,90,PROV,sky,0.07513341463752501,0.07097581252965257,0.0053326551520256294,0.06468141053955478,0.08558541873549524,1.3534923750976229,3265,783
3630,90,PROV,dish,0.05444623791546715,0.09281724762100238,0.005053549946631923,0.04454128002006858,0.06435119581086572,1.6623783076230154,3265,783
3631,90,PROV,cable,0.39170884918755117,0.031220930940607326,0.012229514929309305,0.3677389999261049,0.4156786984489974,2.083210202575129,3265,783
3632,90,28 CDS,tv_rest,0.47831897187331524,0.016397207297956563,0.007843095336352204,0.4629465050140649,0.49369143873256555,1.6677280989772012,6733,783
3633,90,28 CDS,NSE_1,0.2557812690284785,0.02697594216180594,0.00689994071938556,0.24225738521848278,0.26930515283847417,1.7404881022091423,6733,783
